,VehicleID,Travel_Time,Startpoint,Endpoint
5662,Truck45331,997,SourceSink13040,11302
5663,Truck46604,781,SourceSink12799,13040
5664,Truck46990,719,SourceSink13012,12750
5665,Truck47706,603,SourceSink13034,12630
5666,Truck47775,591,SourceSink12630,13023
5667,Truck48751,435,SourceSink13034,11303
5668,Truck50092,213,SourceSink12355,12657
5669,Truck50186,198,SourceSink13022,12800
5670,Truck50612,126,SourceSink12542,12656
5671,Truck50810,96,SourceSink12542,12625
5672,Truck51023,63,SourceSink12871,13023
5673,Truck51026,62,SourceSink12542,12355
5674,Truck51253,24,SourceSink13034,13023
5675,Truck45448,979,SourceSink11302,13033
5676,Truck46988,720,SourceSink12750,13022
5677,Truck47391,656,SourceSink12254,11302
5678,Truck47437,649,SourceSink12749,13022
5679,Truck47943,564,SourceSink12625,13040
5680,Truck48092,542,SourceSink13022,12625
5681,Truck48733,439,SourceSink13040,10000
5682,Truck48866,418,SourceSink11302,12749
5683,Truck49799,261,SourceSink11303,12656
5684,Truck50189,198,SourceSink13022,12800
5685,Truck50918,81,SourceSink12656,12749
5686,Truck51365,8,SourceSink13023,13033
5687,Truck47843,582,SourceSink12630,13012
5688,Truck48744,437,SourceSink10000,13034
5689,Truck49802,261,SourceSink12354,12800
5690,Truck49853,254,SourceSink13040,12870
5691,Truck50226,191,SourceSink12355,12630
5692,Truck51296,20,SourceSink13034,13033
5693,Truck45358,993,SourceSink11302,13011
5694,Truck46864,742,SourceSink13040,12750
5695,Truck46997,721,SourceSink12749,12253
5696,Truck50409,163,SourceSink12750,12749
5697,Truck50623,127,SourceSink12253,12871
5698,Truck48397,493,SourceSink12624,13033
5699,Truck48777,435,SourceSink13034,11303
5700,Truck48878,419,SourceSink13012,12254
5701,Truck49540,306,SourceSink12541,12657
5702,Truck49735,276,SourceSink12756,12542
5703,Truck49864,253,SourceSink12254,12656
5704,Truck50056,223,SourceSink12800,10000
5705,Truck50066,221,SourceSink12625,12799
5706,Truck50523,144,SourceSink10000,12542
5707,Truck50756,109,SourceSink12541,12800
5708,Truck51212,34,SourceSink12656,12625
5709,Truck46340,831,SourceSink12799,12253
5710,Truck48059,550,SourceSink12625,13023
5711,Truck48120,541,SourceSink12629,13012
5712,Truck48666,454,SourceSink13022,12542
5713,Truck48886,419,SourceSink13012,12254
5714,Truck48903,416,SourceSink13012,10000
5715,Truck48975,403,SourceSink12756,12254
5716,Truck49576,303,SourceSink13022,12541
5717,Truck50098,218,SourceSink13034,12800
5718,Truck50936,82,SourceSink12253,13022
5719,Truck48447,487,SourceSink11303,12253
5720,Truck48920,414,SourceSink11303,13012
5721,Truck50670,123,SourceSink13011,13012
5722,Truck50946,82,SourceSink12253,13022
5723,Truck48781,437,SourceSink13040,11303
5724,Truck48833,428,SourceSink12254,13023
5725,Truck49858,257,SourceSink10000,12870
5726,Truck50935,84,SourceSink11303,12355
5727,Truck51358,15,SourceSink12630,12656
5728,Truck46681,777,SourceSink12799,13011
5729,Truck46906,740,SourceSink13022,12757
5730,Truck47035,721,SourceSink12749,12253
5731,Truck47623,623,SourceSink13011,12657
5732,Truck48660,458,SourceSink13033,12542
5733,Truck50450,161,SourceSink12656,12624
5734,Truck50663,126,SourceSink12542,12656
5735,Truck51297,26,SourceSink13040,13023
5736,Truck47998,564,SourceSink13040,12629
5737,Truck49209,367,SourceSink12355,12799
5738,Truck50933,86,SourceSink10000,12355
5739,Truck50961,82,SourceSink12253,13022
5740,Truck51051,67,SourceSink12657,12629
5741,Truck45500,979,SourceSink11302,13033
5742,Truck48802,437,SourceSink13040,11303
5743,Truck50091,223,SourceSink12254,12629
5744,Truck47372,669,SourceSink12750,12871
5745,Truck48869,428,SourceSink12254,13023
5746,Truck48910,421,SourceSink13033,10000
5747,Truck48929,418,SourceSink13040,12355
5748,Truck48935,417,SourceSink13022,10000
5749,Truck49207,369,SourceSink12254,12871
5750,Truck49609,303,SourceSink12541,13022
5751,Truck50325,184,SourceSink12625,12756
5752,Truck51434,6,SourceSink13040,13034
5753,Truck45118,1047,SourceSink12253,11302
5754,Truck45420,995,SourceSink13034,11302
5755,Truck46483,815,SourceSink11302,12870
5756,Truck48159,542,SourceSink13022,12629
5757,Truck48464,491,SourceSink12799,12354
5758,Truck48895,425,SourceSink13023,10000
5759,Truck49563,311,SourceSink12756,12624
5760,Truck51070,67,SourceSink12629,12657
5761,Truck51440,6,SourceSink13034,13040
5762,Truck48165,542,SourceSink13022,12625
5763,Truck48707,455,SourceSink12749,12800
5764,Truck46699,781,SourceSink13040,12799
5765,Truck47637,627,SourceSink12657,13040
5766,Truck47779,605,SourceSink13040,12630
5767,Truck48175,541,SourceSink13012,12625
5768,Truck48475,491,SourceSink12354,12799
5769,Truck49875,261,SourceSink12354,12800
5770,Truck51086,67,SourceSink12657,12629
5771,Truck51346,24,SourceSink12757,12750
5772,Truck47400,669,SourceSink13034,12749
5773,Truck47935,580,SourceSink13023,12656
5774,Truck48505,487,SourceSink11303,12253
5775,Truck48724,454,SourceSink13012,12354
5776,Truck48930,421,SourceSink10000,13033
5777,Truck49058,401,SourceSink12254,12750
5778,Truck49497,325,SourceSink13040,12541
5779,Truck50275,197,SourceSink13012,12800
5780,Truck51452,6,SourceSink10000,11303
5781,Truck46798,767,SourceSink13023,12799
5782,Truck48489,491,SourceSink12871,12629
5783,Truck49601,309,SourceSink12624,12750
5784,Truck47401,671,SourceSink13040,12749
5785,Truck47794,605,SourceSink13040,12630
5786,Truck48044,564,SourceSink11302,12624
5787,Truck48189,542,SourceSink13022,12629
5788,Truck48857,435,SourceSink11303,13034
5789,Truck48954,419,SourceSink11303,13033
5790,Truck48969,416,SourceSink12355,13034
5791,Truck49713,294,SourceSink12757,12542
5792,Truck50286,197,SourceSink13012,12800
5793,Truck51366,24,SourceSink13034,13023
5794,Truck49709,296,SourceSink12657,10000
5795,Truck49960,252,SourceSink12870,13034
5796,Truck45467,995,SourceSink13034,11302
5797,Truck48531,488,SourceSink12624,13012
5798,Truck50176,218,SourceSink12800,13034
5799,Truck50616,144,SourceSink10000,12542
5800,Truck48085,562,SourceSink13034,12629
5801,Truck48787,448,SourceSink11303,12799
5802,Truck49377,350,SourceSink12541,12749
5803,Truck50455,172,SourceSink12757,12656
5804,Truck50470,170,SourceSink12624,12254
5805,Truck50548,155,SourceSink12541,12542
5806,Truck49021,411,SourceSink12657,12800
5807,Truck51268,43,SourceSink12750,12799
5808,Truck47913,591,SourceSink13023,12630
5809,Truck48145,554,SourceSink12657,12871
5810,Truck48896,435,SourceSink13034,11303
5811,Truck45480,997,SourceSink13040,11302
5812,Truck46459,831,SourceSink12799,12253
5813,Truck48849,442,SourceSink12254,13040
5814,Truck47018,740,SourceSink13022,12757
5815,Truck48231,542,SourceSink12629,13022
5816,Truck49046,411,SourceSink11303,12756
5817,Truck49430,345,SourceSink12871,12355
5818,Truck51495,9,SourceSink13022,13012
5819,Truck46763,781,SourceSink12799,13040
5820,Truck47010,742,SourceSink13034,12756
5821,Truck47464,669,SourceSink13034,12749
5822,Truck49041,413,SourceSink12756,10000
5823,Truck51218,54,SourceSink13012,12871
5824,Truck51499,9,SourceSink13022,13012
5825,Truck47412,677,SourceSink12657,12253
5826,Truck48241,542,SourceSink13022,12625
5827,Truck48673,473,SourceSink12354,13011
5828,Truck49042,414,SourceSink13012,11303
5829,Truck51475,14,SourceSink10000,12254
5830,Truck45513,995,SourceSink13034,11302
5831,Truck47424,676,SourceSink11302,12541
5832,Truck50605,154,SourceSink12756,12656
5833,Truck51482,14,SourceSink12254,10000
5834,Truck45636,975,SourceSink13022,11302
5835,Truck46902,760,SourceSink12757,13034
5836,Truck47950,590,SourceSink12656,13011
5837,Truck49460,345,SourceSink12355,12871
5838,Truck50078,243,SourceSink12541,12625
5839,Truck50725,137,SourceSink12542,12630
5840,Truck51312,43,SourceSink12624,12542
5841,Truck46492,831,SourceSink12253,12799
5842,Truck46711,794,SourceSink12756,12253
5843,Truck48010,582,SourceSink13012,12630
5844,Truck48919,437,SourceSink10000,13034
5845,Truck49355,364,SourceSink11303,12871
5846,Truck50110,240,SourceSink12870,13023
5847,Truck50158,231,SourceSink13012,12870
5848,Truck50672,146,SourceSink13040,13011
5849,Truck48958,433,SourceSink13011,11303
5850,Truck49127,407,SourceSink12656,11302
5851,Truck50043,252,SourceSink12870,13034
5852,Truck50127,238,SourceSink12749,12624
5853,Truck50165,231,SourceSink11303,12629
5854,Truck50570,163,SourceSink12750,12749
5855,Truck51007,96,SourceSink12542,12625
5856,Truck51109,81,SourceSink13012,12253
5857,Truck51320,45,SourceSink12630,12629
5858,Truck48924,439,SourceSink10000,13040
5859,Truck49699,311,SourceSink12541,13023
5860,Truck47760,627,SourceSink13040,12657
5861,Truck48568,497,SourceSink12624,13023
5862,Truck48839,454,SourceSink12756,12354
5863,Truck51404,32,SourceSink13040,13022
5864,Truck51410,31,SourceSink13012,13040
5865,Truck45238,1047,SourceSink12253,11302
5866,Truck47080,740,SourceSink13022,12757
5867,Truck49050,421,SourceSink12757,12254
5868,Truck49097,414,SourceSink11303,13012
5869,Truck50488,180,SourceSink10000,12624
5870,Truck50829,126,SourceSink12542,12656
5871,Truck51117,82,SourceSink12253,13022
5872,Truck47979,592,SourceSink12656,13034
5873,Truck48645,487,SourceSink11303,12253
5874,Truck49369,367,SourceSink12355,12799
5875,Truck50644,156,SourceSink12541,12354
5876,Truck51534,12,SourceSink12254,11303
5877,Truck47640,649,SourceSink13022,12749
5878,Truck50086,250,SourceSink12870,13011
5879,Truck51229,63,SourceSink12871,13023
5880,Truck49035,425,SourceSink10000,13023
5881,Truck49108,416,SourceSink13012,10000
5882,Truck47989,594,SourceSink13040,12656
5883,Truck48208,560,SourceSink12625,13011
5884,Truck48521,509,SourceSink13034,12624
5885,Truck48968,437,SourceSink11302,12629
5886,Truck49562,337,SourceSink12657,12354
5887,Truck47664,648,SourceSink12749,13012
5888,Truck48026,590,SourceSink13011,12656
5889,Truck48204,562,SourceSink13034,12629
5890,Truck48272,550,SourceSink13023,12629
5891,Truck48978,437,SourceSink13040,11303
5892,Truck49626,329,SourceSink12624,12870
5893,Truck50868,126,SourceSink12542,12656
5894,Truck51168,77,SourceSink12355,12254
5895,Truck48979,437,SourceSink11302,12629
5896,Truck50395,202,SourceSink12630,12799
5897,Truck51309,56,SourceSink13034,12253
5898,Truck51511,22,SourceSink13033,13040
5899,Truck48972,440,SourceSink13034,12254
5900,Truck49788,303,SourceSink13022,12541
5901,Truck46674,812,SourceSink12757,12253
5902,Truck48995,437,SourceSink11302,12625
5903,Truck49166,411,SourceSink12756,11303
5904,Truck49648,330,SourceSink12355,12756
5905,Truck50196,238,SourceSink12624,12749
5906,Truck50740,150,SourceSink12355,12629
5907,Truck51582,13,SourceSink13033,13012
5908,Truck48224,564,SourceSink12629,13040
5909,Truck48478,521,SourceSink12871,12656
5910,Truck48693,488,SourceSink13012,12624
5911,Truck49219,401,SourceSink12254,12750
5912,Truck50115,254,SourceSink13040,12870
5913,Truck50302,221,SourceSink12354,12624
5914,Truck51288,63,SourceSink12871,13023
5915,Truck45608,995,SourceSink13034,11302
5916,Truck46876,781,SourceSink11302,12800
5917,Truck47334,708,SourceSink12799,12871
5918,Truck48701,488,SourceSink13012,12624
5919,Truck48766,477,SourceSink12354,13040
5920,Truck48991,440,SourceSink12254,12799
5921,Truck49019,435,SourceSink11303,13034
5922,Truck50461,196,SourceSink12253,13011
5923,Truck51562,18,SourceSink13022,13023
5924,Truck51643,6,SourceSink11303,10000
5925,Truck47155,740,SourceSink13022,12757
5926,Truck49674,329,SourceSink12624,12870
5927,Truck50236,233,SourceSink12625,10000
5928,Truck50456,198,SourceSink12800,13022
5929,Truck50694,159,SourceSink12542,12657
5930,Truck51360,54,SourceSink13012,12871
5931,Truck47019,763,SourceSink13033,12799
5932,Truck48586,509,SourceSink12624,13034
5933,Truck48680,492,SourceSink12253,12254
5934,Truck49018,437,SourceSink10000,13034
5935,Truck49828,302,SourceSink12541,13012
5936,Truck50002,274,SourceSink12750,12542
5937,Truck51220,76,SourceSink13023,12253
5938,Truck47167,740,SourceSink12757,13022
5939,Truck50219,239,SourceSink11302,12757
5940,Truck51021,111,SourceSink12629,12749
5941,Truck45728,979,SourceSink13033,11302
5942,Truck47162,742,SourceSink12756,13034
5943,Truck47683,655,SourceSink12253,12630
5944,Truck47932,614,SourceSink12253,12629
5945,Truck48014,601,SourceSink12630,13011
5946,Truck48202,572,SourceSink12656,13022
5947,Truck49028,438,SourceSink12254,13011
5948,Truck49726,323,SourceSink12541,13034
5949,Truck50578,180,SourceSink12355,12656
5950,Truck50592,178,SourceSink11303,12624
5951,Truck51325,62,SourceSink12355,12542
5952,Truck51537,26,SourceSink13040,13023
5953,Truck49013,441,SourceSink12757,12541
5954,Truck49191,413,SourceSink12756,10000
5955,Truck50241,236,SourceSink12355,12870
5956,Truck50569,182,SourceSink12629,12750
5957,Truck47017,767,SourceSink12799,13023
5958,Truck48074,594,SourceSink13040,12656
5959,Truck50281,232,SourceSink13022,12870
5960,Truck50943,128,SourceSink13033,13011
5961,Truck48086,594,SourceSink13040,12656
5962,Truck48400,541,SourceSink13012,12629
5963,Truck49174,418,SourceSink12355,13040
5964,Truck51249,76,SourceSink12254,12355
5965,Truck51628,15,SourceSink12630,12656
5966,Truck49164,421,SourceSink12254,12757
5967,Truck47206,739,SourceSink13012,12757
5968,Truck47621,669,SourceSink12750,12871
5969,Truck48500,527,SourceSink12354,12253
5970,Truck48846,474,SourceSink13034,12542
5971,Truck49240,407,SourceSink11302,12656
5972,Truck49285,400,SourceSink12355,13033
5973,Truck49871,302,SourceSink13012,12541
5974,Truck50457,206,SourceSink13023,12800
5975,Truck50881,139,SourceSink12757,12657
5976,Truck51405,52,SourceSink10000,12354
5977,Truck51606,20,SourceSink13033,13034
5978,Truck47322,720,SourceSink13022,12750
5979,Truck49249,407,SourceSink11302,12656
5980,Truck49603,348,SourceSink12757,12355
5981,Truck49918,296,SourceSink12657,10000
5982,Truck50782,156,SourceSink12541,12354
5983,Truck50814,150,SourceSink12355,12629
5984,Truck51004,121,SourceSink12541,12254
5985,Truck51661,14,SourceSink13022,13033
5986,Truck47295,726,SourceSink13033,12756
5987,Truck47737,653,SourceSink12749,13033
5988,Truck48083,598,SourceSink12871,12749
5989,Truck48898,468,SourceSink12355,12253
5990,Truck49088,437,SourceSink11303,13040
5991,Truck50853,146,SourceSink13011,13040
5992,Truck51027,119,SourceSink12657,12750
5993,Truck51457,48,SourceSink12749,12657
5994,Truck47426,707,SourceSink12354,11302
5995,Truck48946,462,SourceSink12542,13023
5996,Truck49199,420,SourceSink13022,12254
5997,Truck49489,369,SourceSink12871,12254
5998,Truck49624,348,SourceSink12355,12757
5999,Truck50279,239,SourceSink12757,11302
6000,Truck50880,143,SourceSink12541,12870
6001,Truck51414,55,SourceSink12254,12354
6002,Truck46983,779,SourceSink13034,12799
6003,Truck49635,348,SourceSink12355,12757
6004,Truck50012,284,SourceSink12541,12630
6005,Truck50169,258,SourceSink11302,12799
6006,Truck50394,221,SourceSink12629,12799
6007,Truck51010,124,SourceSink13022,13011
6008,Truck45386,1047,SourceSink12253,11302
6009,Truck48036,609,SourceSink12657,13033
6010,Truck49201,420,SourceSink12254,13022
6011,Truck50085,274,SourceSink12630,10000
6012,Truck50333,232,SourceSink13022,12870
6013,Truck50334,231,SourceSink11303,12625
6014,Truck50541,197,SourceSink13012,12800
6015,Truck50847,150,SourceSink12625,12355
6016,Truck47112,762,SourceSink13040,12757
6017,Truck47196,748,SourceSink12757,13023
6018,Truck47242,739,SourceSink13012,12757
6019,Truck49242,414,SourceSink12355,13011
6020,Truck49312,403,SourceSink12254,12756
6021,Truck50429,218,SourceSink13034,12800
6022,Truck51069,116,SourceSink11303,12541
6023,Truck47449,708,SourceSink12799,12871
6024,Truck48084,604,SourceSink13012,12657
6025,Truck50544,198,SourceSink13022,12800
6026,Truck50715,172,SourceSink12656,12757
6027,Truck51704,14,SourceSink13022,13033
6028,Truck46998,781,SourceSink12799,13040
6029,Truck47254,739,SourceSink13012,12757
6030,Truck48803,489,SourceSink10000,12253
6031,Truck49024,453,SourceSink13012,12542
6032,Truck49210,421,SourceSink12541,12750
6033,Truck45847,974,SourceSink13012,11302
6034,Truck47011,781,SourceSink13040,12799
6035,Truck47233,744,SourceSink12757,13033
6036,Truck48683,509,SourceSink12624,13034
6037,Truck49124,440,SourceSink12254,12799
6038,Truck49147,437,SourceSink13040,11303
6039,Truck49329,403,SourceSink12254,12756
6040,Truck50131,270,SourceSink12253,12800
6041,Truck51018,127,SourceSink12253,12871
6042,Truck51354,72,SourceSink12253,13033
6043,Truck51599,31,SourceSink13040,13012
6044,Truck51636,26,SourceSink12757,12756
6045,Truck51760,6,SourceSink12750,12756
6046,Truck47041,777,SourceSink12799,13011
6047,Truck47336,728,SourceSink13023,12750
6048,Truck48576,528,SourceSink12756,12800
6049,Truck49260,415,SourceSink13022,11303
6050,Truck49337,403,SourceSink12542,12871
6051,Truck50921,144,SourceSink10000,12542
6052,Truck51598,32,SourceSink13022,13040
6053,Truck51614,30,SourceSink13022,13034
6054,Truck51767,6,SourceSink12750,12756
6055,Truck48925,473,SourceSink12354,13011
6056,Truck48980,463,SourceSink12354,13023
6057,Truck50687,180,SourceSink12355,12656
6058,Truck51235,92,SourceSink12630,12749
6059,Truck51755,9,SourceSink13022,13012
6060,Truck47141,763,SourceSink13033,12799
6061,Truck48840,488,SourceSink13012,12624
6062,Truck49896,311,SourceSink12756,12624
6063,Truck50331,239,SourceSink11302,12757
6064,Truck51040,127,SourceSink12354,12355
6065,Truck51622,31,SourceSink13012,13040
6066,Truck47866,644,SourceSink12656,12253
6067,Truck48370,562,SourceSink13034,12625
6068,Truck49282,414,SourceSink11303,13012
6069,Truck50129,274,SourceSink10000,12630
6070,Truck48356,564,SourceSink11302,12624
6071,Truck49001,463,SourceSink13023,12354
6072,Truck50136,274,SourceSink10000,12630
6073,Truck51329,82,SourceSink13022,12253
6074,Truck51493,55,SourceSink13022,12871
6075,Truck51738,15,SourceSink12656,12630
6076,Truck45452,1047,SourceSink11302,12253
6077,Truck46850,812,SourceSink12757,12253
6078,Truck49280,417,SourceSink13022,10000
6079,Truck49301,414,SourceSink13011,12355
6080,Truck49318,411,SourceSink10000,12750
6081,Truck49855,321,SourceSink12541,13011
6082,Truck50204,263,SourceSink10000,12656
6083,Truck51777,9,SourceSink13012,13022
6084,Truck47197,758,SourceSink13012,12799
6085,Truck48307,576,SourceSink13033,12656
6086,Truck48374,564,SourceSink12624,11302
6087,Truck48465,550,SourceSink13023,12629
6088,Truck48491,546,SourceSink13033,12629
6089,Truck48844,491,SourceSink12625,12871
6090,Truck49529,375,SourceSink12541,12253
6091,Truck49599,364,SourceSink11303,12871
6092,Truck49968,303,SourceSink13022,12541
6093,Truck50469,221,SourceSink12354,12624
6094,Truck50608,198,SourceSink13022,12800
6095,Truck51455,62,SourceSink12355,12542
6096,Truck48739,509,SourceSink13034,12624
6097,Truck50288,252,SourceSink13034,12870
6098,Truck51574,43,SourceSink12542,12624
6099,Truck51729,20,SourceSink13034,13033
6100,Truck47313,740,SourceSink13022,12757
6101,Truck48945,477,SourceSink12354,13040
6102,Truck49310,415,SourceSink11303,13022
6103,Truck50735,181,SourceSink12871,12870
